edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,id,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_ano,impacto_abandono,scoring_abandono
35,0,Travel_Rarely,Sales,17,Universitaria,Life Sciences,1218,Alta,Alta,2,Sales Executive,Alta,Married,8966,3,Yes,15,Alta,Muy_Alta,3,15,2,7,1,7,107592,22594.32,0.08587149522069577
24,1,Travel_Rarely,Research & Development,17,Universitaria,Life Sciences,1219,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,2210,1,No,13,Alta,Baja,1,1,3,1,0,0,26520,4269.72,0.5202031585827185
33,0,Travel_Frequently,Sales,25,Universitaria,Medical,1220,Media,Alta,2,Sales Executive,Alta,Married,4539,1,No,12,Alta,Baja,1,10,3,10,0,1,54468,11111.472,0.06458093116838709
36,0,Travel_Rarely,Research & Development,6,Primaria,Life Sciences,1221,Alta,Baja,1,Laboratory Technician,Baja,Divorced,2741,1,No,14,Alta,Alta,1,7,4,7,1,7,32892,6479.724,0.09825066079758062
30,0,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,1224,Alta,Alta,2,Laboratory Technician,Alta,Divorced,3491,1,No,13,Alta,Baja,3,10,4,10,8,9,41892,8252.724,0.04860145193866135
44,0,Travel_Rarely,Research & Development,29,Universitaria,Other,1225,Muy_Alta,Alta,2,Research Scientist,Alta,Single,4541,1,No,25,Muy_Alta,Media,0,20,3,20,13,17,54492,11116.367999999999,0.04483951437126436
20,0,Travel_Rarely,Sales,21,Master,Marketing,1226,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Single,2678,1,No,17,Alta,Muy_Alta,0,2,2,2,2,2,32136,6330.792,0.14777710573624223
46,0,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,1228,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,7379,2,No,11,Alta,Alta,1,12,3,6,1,4,88548,18595.079999999998,0.025739027848588444
42,0,Non-Travel,Human Resources,2,Master,Medical,1231,Muy_Alta,Muy_Alta,2,Human Resources,Muy_Alta,Married,6272,7,No,16,Alta,Baja,1,10,3,4,0,3,75264,15805.439999999999,0.038267914998690845
60,0,Travel_Rarely,Sales,7,Master,Marketing,1233,Media,Muy_Alta,2,Sales Executive,Muy_Alta,Divorced,5220,0,Yes,18,Alta,Media,1,12,3,11,1,9,62640,12778.56,0.01979448256646741
32,0,Travel_Frequently,Research & Development,13,Secundaria,Other,1234,Alta,Media,1,Laboratory Technician,Media,Married,2743,1,No,20,Muy_Alta,Alta,1,2,2,2,2,2,32916,6484.452,0.11783024550657117
32,0,Travel_Frequently,Research & Development,2,Universitaria,Life Sciences,1235,Muy_Alta,Alta,2,Research Scientist,Alta,Single,4998,4,Yes,14,Alta,Muy_Alta,0,10,2,8,0,7,59976,12235.104,0.11288254803003386
36,0,Travel_Rarely,Research & Development,1,Primaria,Technical Degree,1237,Alta,Baja,3,Manufacturing Director,Baja,Divorced,10252,2,Yes,21,Muy_Alta,Alta,1,17,2,7,7,7,123024,25835.039999999997,0.14424638276690263
33,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,1238,Baja,Alta,1,Research Scientist,Alta,Married,2781,0,No,13,Alta,Media,1,15,5,14,4,10,33372,6574.284000000001,0.03196141714090024
40,0,Travel_Rarely,Sales,10,Secundaria,Technical Degree,1239,Media,Media,2,Sales Executive,Media,Divorced,6852,7,No,12,Alta,Media,1,7,2,5,1,3,82224,17267.04,0.05330088393378347
25,0,Travel_Rarely,Sales,10,Universitaria,Life Sciences,1240,Alta,Alta,2,Sales Executive,Alta,Single,4950,0,No,14,Alta,Media,0,5,4,4,1,1,59400,12117.599999999999,0.15343680403897375
30,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,1241,Muy_Alta,Alta,1,Research Scientist,Alta,Married,3579,0,Yes,21,Muy_Alta,Baja,1,12,2,11,5,7,42948,8460.756000000001,0.24730264906175112
42,0,Travel_Frequently,Research & Development,26,Universitaria,Medical,1242,Baja,Alta,3,Research Director,Alta,Married,13191,3,Yes,17,Alta,Alta,0,20,6,1,0,0,158292,33241.32,0.07487618514114992
35,0,Non-Travel,Sales,8,Secundaria,Marketing,1243,Alta,Media,3,Sales Executive,Media,Married,10377,4,Yes,11,Alta,Media,1,16,6,13,4,12,124524,26150.039999999997,0.11038890170172662
27,0,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,1244,Baja,Alta,1,Research Scientist,Alta,Married,2235,1,Yes,14,Alta,Muy_Alta,2,9,3,9,6,8,26820,4318.02,0.5426901472095205
54,0,Travel_Frequently,Research & Development,1,Universitaria,Life Sciences,1245,Muy_Alta,Alta,3,Manufacturing Director,Alta,Divorced,10502,7,No,17,Alta,Baja,1,33,2,5,1,4,126024,26465.039999999997,0.04461596846989981
44,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,1246,Baja,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2011,1,No,13,Alta,Muy_Alta,1,10,5,10,7,7,24132,3885.252,0.09496889093625793
19,1,Non-Travel,Research & Development,10,Secundaria,Medical,1248,Baja,Media,1,Research Scientist,Media,Single,1859,1,Yes,25,Muy_Alta,Media,0,1,2,1,0,0,22308,3591.588,0.7907142857142857
29,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,1249,Baja,Alta,1,Research Scientist,Alta,Divorced,3760,1,No,15,Alta,Baja,3,3,5,3,1,2,45120,8888.640000000001,0.019822054252567712
54,0,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,1250,Muy_Alta,Alta,4,Research Director,Alta,Married,17779,3,No,14,Alta,Baja,0,36,2,10,0,9,213348,44803.08,0.04783073683951887
31,0,Travel_Rarely,Research & Development,11,Universitaria,Medical,1251,Alta,Alta,2,Healthcare Representative,Alta,Married,6833,1,Yes,12,Alta,Muy_Alta,0,6,2,6,0,1,81996,17219.16,0.08478485793174258
31,0,Travel_Rarely,Research & Development,24,Secundaria,Medical,1252,Alta,Media,2,Healthcare Representative,Media,Single,6812,1,No,19,Alta,Media,0,10,2,10,1,8,81744,17166.239999999998,0.06755549741331468
59,0,Travel_Rarely,Sales,3,Secundaria,Life Sciences,1254,Alta,Media,2,Sales Executive,Media,Single,5171,5,No,17,Alta,Muy_Alta,0,13,2,6,0,5,62052,12658.607999999998,0.11597776236411171
43,0,Travel_Rarely,Research & Development,3,Primaria,Life Sciences,1255,Alta,Baja,5,Research Director,Baja,Married,19740,3,No,14,Alta,Media,1,25,2,8,0,7,236880,49744.799999999996,0.08314970330815315
49,0,Travel_Rarely,Research & Development,4,Secundaria,Medical,1256,Baja,Media,5,Manager,Media,Married,18711,2,No,13,Alta,Alta,1,23,2,1,0,0,224532,47151.72,0.012952106327756528
36,0,Travel_Frequently,Research & Development,3,Universitaria,Technical Degree,1257,Alta,Alta,1,Research Scientist,Alta,Married,3692,1,No,12,Alta,Alta,0,12,2,11,0,7,44304,8727.888,0.03510083858984732
48,0,Travel_Rarely,Research & Development,2,Master,Technical Degree,1258,Muy_Alta,Muy_Alta,1,Laboratory Technician,Muy_Alta,Single,2559,5,No,11,Alta,Alta,0,7,4,1,0,0,30708,6049.476000000001,0.30772316192019694
27,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,1259,Baja,Alta,1,Research Scientist,Alta,Divorced,2517,1,No,11,Alta,Media,3,5,2,5,0,3,30204,5950.188,0.04196022736616062
29,0,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,1260,Alta,Alta,2,Healthcare Representative,Alta,Divorced,6623,1,Yes,11,Alta,Media,2,6,2,6,1,0,79476,16689.96,0.08124825797243411
48,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,1263,Muy_Alta,Media,5,Research Director,Media,Single,18265,6,No,12,Alta,Alta,0,25,3,1,0,0,219180,46027.799999999996,0.010174902977444434
29,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,1264,Muy_Alta,Media,4,Research Director,Media,Divorced,16124,3,No,14,Alta,Media,2,9,2,7,1,7,193488,40632.479999999996,0.013770614831749559
34,0,Travel_Rarely,Research & Development,20,Master,Technical Degree,1265,Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Married,2585,0,No,17,Alta,Muy_Alta,0,2,5,1,0,0,31020,6110.9400000000005,0.3758132622704541
44,0,Travel_Rarely,Sales,5,Universitaria,Marketing,1267,Media,Alta,5,Manager,Alta,Married,18213,7,No,11,Alta,Alta,1,26,5,22,3,10,218556,45896.759999999995,0.04250966311901122
33,0,Travel_Rarely,Sales,10,Master,Marketing,1268,Muy_Alta,Muy_Alta,3,Sales Executive,Muy_Alta,Divorced,8380,0,Yes,14,Alta,Muy_Alta,2,10,3,9,0,8,100560,21117.6,0.07107781018274904
19,0,Travel_Rarely,Research & Development,25,Universitaria,Life Sciences,1269,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,2994,1,Yes,12,Alta,Muy_Alta,0,1,2,1,0,1,35928,7077.816000000001,0.34898682745825604
23,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,1270,Muy_Alta,Alta,1,Research Scientist,Alta,Married,1223,1,No,22,Muy_Alta,Muy_Alta,1,1,2,1,0,1,14676,2362.8360000000002,0.12201961358452229
25,1,Travel_Frequently,Sales,24,Primaria,Life Sciences,1273,Alta,Baja,1,Sales Representative,Baja,Single,1118,1,Yes,14,Alta,Muy_Alta,0,1,4,1,1,0,13416,2159.976,0.9666666666666666
26,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,1275,Alta,Alta,1,Research Scientist,Alta,Single,2875,1,Yes,20,Muy_Alta,Media,0,8,2,8,2,2,34500,6796.5,0.1708193314166639
45,1,Travel_Rarely,Sales,2,Primaria,Marketing,1277,Baja,Baja,5,Manager,Baja,Single,18824,2,Yes,16,Alta,Baja,0,26,2,24,1,11,225888,47436.479999999996,0.7572251082251082
55,0,Non-Travel,Research & Development,8,Secundaria,Medical,1278,Muy_Alta,Media,4,Healthcare Representative,Media,Divorced,13577,1,Yes,15,Alta,Muy_Alta,1,34,3,33,15,0,162924,34214.04,0.05147745109659367
21,1,Travel_Frequently,Research & Development,10,Secundaria,Life Sciences,1279,Baja,Media,1,Laboratory Technician,Alta,Single,2625,1,No,20,Muy_Alta,Alta,0,2,2,2,2,2,31500,6205.5,0.3142090059260785
46,0,Travel_Rarely,Sales,4,Secundaria,Marketing,1280,Muy_Alta,Media,5,Manager,Media,Married,18789,2,No,14,Alta,Alta,1,26,2,11,0,8,225468,47348.28,0.019616184252467778
34,0,Travel_Rarely,Sales,2,Universitaria,Marketing,1281,Alta,Alta,2,Sales Executive,Alta,Single,4538,0,Yes,12,Alta,Muy_Alta,0,4,3,3,0,2,54456,11109.024,0.3251499068725764
51,0,Travel_Frequently,Sales,9,Universitaria,Life Sciences,1282,Muy_Alta,Alta,5,Manager,Alta,Divorced,19847,4,Yes,24,Muy_Alta,Baja,1,31,5,29,11,10,238164,50014.439999999995,0.1259048342526533
59,0,Travel_Rarely,Research & Development,18,Universitaria,Medical,1283,Muy_Alta,Alta,3,Manufacturing Director,Alta,Single,10512,6,No,12,Alta,Muy_Alta,0,25,6,9,5,4,126144,26490.239999999998,0.036376062282853894
34,0,Travel_Frequently,Research & Development,19,Universitaria,Medical,1285,Alta,Alta,2,Laboratory Technician,Alta,Divorced,4444,4,No,13,Alta,Alta,2,15,2,11,5,10,53328,10878.911999999998,0.026696220850604906
28,0,Travel_Frequently,Research & Development,1,Universitaria,Medical,1286,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2154,0,Yes,11,Alta,Alta,0,5,2,4,0,2,25848,4161.528,0.5270367371264798
44,0,Travel_Rarely,Research & Development,4,Master,Life Sciences,1288,Alta,Muy_Alta,5,Manager,Muy_Alta,Divorced,19190,1,No,14,Alta,Muy_Alta,2,26,4,25,14,13,230280,48358.799999999996,0.016339277994457984
34,0,Travel_Frequently,Human Resources,11,Secundaria,Life Sciences,1289,Alta,Media,2,Human Resources,Media,Married,4490,4,No,11,Alta,Muy_Alta,2,14,5,10,1,8,53880,10991.519999999999,0.12230273377430584
35,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,1291,Alta,Alta,1,Research Scientist,Alta,Married,3506,0,Yes,14,Alta,Muy_Alta,0,4,3,3,2,2,42072,8288.184000000001,0.04726192949812089
42,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,1292,Media,Muy_Alta,2,Research Scientist,Muy_Alta,Married,2372,6,Yes,16,Alta,Muy_Alta,0,18,2,1,0,0,28464,4582.704,0.20400249264464446
43,0,Travel_Rarely,Sales,4,Secundaria,Marketing,1293,Muy_Alta,Media,3,Sales Executive,Media,Single,10231,3,No,14,Alta,Muy_Alta,0,23,3,21,15,17,122772,25782.12,0.18642668728436376
36,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,1294,Alta,Alta,2,Manufacturing Director,Alta,Single,5410,9,Yes,11,Alta,Muy_Alta,0,18,2,16,5,12,64920,13243.679999999998,0.1073404523517151
44,1,Travel_Rarely,Research & Development,15,Universitaria,Medical,1295,Baja,Alta,3,Healthcare Representative,Alta,Married,7978,1,No,11,Alta,Muy_Alta,1,10,2,10,0,5,95736,20104.559999999998,0.2616873215996929
28,0,Travel_Frequently,Research & Development,2,Secundaria,Life Sciences,1296,Muy_Alta,Media,1,Laboratory Technician,Media,Married,3867,1,Yes,12,Alta,Media,1,2,2,2,2,2,46404,9141.588,0.18087216069258058
51,0,Travel_Frequently,Research & Development,6,Secundaria,Medical,1297,Media,Media,1,Laboratory Technician,Media,Single,2838,0,No,14,Alta,Media,0,8,6,7,7,7,34056,6709.032,0.14615848673109968
30,0,Non-Travel,Research & Development,9,Universitaria,Medical,1298,Alta,Alta,2,Manufacturing Director,Alta,Single,4695,7,Yes,18,Alta,Alta,0,10,3,8,1,7,56340,11493.359999999999,0.15014478168095963
29,1,Travel_Rarely,Research & Development,7,Universitaria,Technical Degree,1299,Media,Alta,1,Laboratory Technician,Alta,Divorced,3339,3,Yes,13,Alta,Baja,2,10,2,7,7,7,40068,7893.396000000001,0.6267753517579241
28,0,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,1301,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2080,2,No,11,Alta,Media,0,5,2,3,1,2,24960,4018.56,0.11026300028632913
25,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,1303,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2096,1,No,18,Alta,Muy_Alta,0,2,3,2,2,1,25152,4049.472,0.15636502786841622
32,0,Travel_Rarely,Sales,8,Universitaria,Medical,1304,Alta,Muy_Alta,2,Sales Executive,Muy_Alta,Married,6209,1,No,15,Alta,Alta,2,10,4,10,0,8,74508,15199.632,0.028575051916714854
45,0,Travel_Frequently,Research & Development,25,Universitaria,Medical,1306,Media,Alta,5,Manager,Alta,Single,18061,3,No,22,Muy_Alta,Alta,0,22,4,0,0,0,216732,45513.72,0.15546332046332048
39,0,Travel_Rarely,Research & Development,13,Secundaria,Medical,1307,Alta,Media,4,Manager,Media,Divorced,17123,6,Yes,13,Alta,Muy_Alta,2,21,4,19,15,2,205476,43149.96,0.03590132723014327
58,0,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,1308,Baja,Alta,1,Research Scientist,Alta,Divorced,2372,1,No,12,Alta,Muy_Alta,2,2,3,2,2,2,28464,4582.704,0.08937900700297843
32,1,Travel_Rarely,Research & Development,7,Universitaria,Life Sciences,1309,Muy_Alta,Alta,2,Laboratory Technician,Alta,Married,4883,1,No,18,Alta,Baja,1,10,3,10,1,1,58596,11953.583999999999,0.3067499620692319
39,1,Travel_Rarely,Research & Development,23,Universitaria,Medical,1310,Alta,Alta,1,Research Scientist,Alta,Single,3904,0,No,13,Alta,Baja,0,6,2,5,0,3,46848,9229.056,0.3422224276732799
30,0,Travel_Rarely,Research & Development,6,Secundaria,Technical Degree,1311,Baja,Media,2,Laboratory Technician,Media,Married,4627,0,No,12,Alta,Baja,1,10,6,9,6,7,55524,11326.895999999999,0.06633037498111259
36,0,Travel_Rarely,Research & Development,10,Universitaria,Technical Degree,1312,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,7094,3,No,12,Alta,Baja,0,10,0,7,1,7,85128,17876.88,0.11032867785892801
46,0,Travel_Rarely,Human Resources,1,Universitaria,Life Sciences,1314,Muy_Alta,Alta,1,Human Resources,Alta,Single,3423,6,No,12,Alta,Alta,0,10,3,7,5,7,41076,8091.972000000001,0.10593219694269651
28,0,Non-Travel,Research & Development,1,Primaria,Life Sciences,1315,Alta,Baja,2,Laboratory Technician,Baja,Married,6674,0,No,11,Alta,Baja,3,10,6,9,7,5,80088,16818.48,0.05579393597954191
50,0,Travel_Rarely,Research & Development,28,Universitaria,Life Sciences,1317,Muy_Alta,Alta,4,Research Director,Alta,Married,16880,4,Yes,11,Alta,Media,0,25,2,3,1,2,202560,42537.6,0.0804349646586824
40,1,Travel_Rarely,Sales,25,Secundaria,Marketing,1318,Muy_Alta,Media,3,Sales Executive,Media,Single,9094,2,Yes,12,Alta,Alta,0,9,2,5,1,0,109128,22916.879999999997,0.4289094641530923
52,1,Travel_Rarely,Sales,5,Universitaria,Life Sciences,1319,Media,Alta,3,Sales Executive,Alta,Single,8446,9,Yes,19,Alta,Alta,0,10,2,8,7,7,101352,21283.92,0.7399127881734373
30,0,Travel_Rarely,Research & Development,17,Universitaria,Medical,1321,Media,Alta,3,Manager,Alta,Married,11916,1,Yes,23,Muy_Alta,Muy_Alta,2,9,2,9,0,8,142992,30028.32,0.1895358434153205
39,0,Travel_Rarely,Research & Development,18,Universitaria,Life Sciences,1322,Baja,Alta,2,Manufacturing Director,Alta,Single,4534,0,No,11,Alta,Baja,0,9,6,8,1,7,54408,11099.232,0.09033399524973922
31,0,Non-Travel,Sales,2,Universitaria,Life Sciences,1324,Muy_Alta,Alta,3,Sales Executive,Alta,Divorced,9852,1,Yes,19,Alta,Baja,1,10,5,10,9,6,118224,24827.04,0.161295556187512
41,0,Non-Travel,Sales,10,Primaria,Medical,1329,Alta,Baja,2,Sales Executive,Baja,Single,6151,1,No,13,Alta,Baja,0,19,4,19,11,9,73812,15057.648,0.09546536096294425
31,1,Travel_Frequently,Sales,1,Universitaria,Life Sciences,1331,Muy_Alta,Alta,1,Sales Representative,Alta,Single,2302,1,Yes,11,Alta,Baja,0,3,2,3,2,2,27624,4447.464,0.7855395201558883
44,1,Travel_Rarely,Research & Development,3,Universitaria,Life Sciences,1333,Baja,Alta,1,Laboratory Technician,Alta,Married,2362,4,No,12,Alta,Alta,0,10,4,3,1,2,28344,4563.384,0.07542890142867009
42,0,Non-Travel,Research & Development,2,Universitaria,Life Sciences,1334,Alta,Alta,4,Manager,Alta,Married,17861,0,Yes,13,Alta,Muy_Alta,0,21,3,20,2,10,214332,45009.72,0.015390597829980677
55,0,Travel_Rarely,Research & Development,2,Primaria,Medical,1336,Muy_Alta,Baja,5,Manager,Baja,Married,19187,4,No,14,Alta,Muy_Alta,1,23,5,19,9,11,230244,48351.24,0.01598027160773408
56,0,Travel_Rarely,Human Resources,8,Universitaria,Life Sciences,1338,Muy_Alta,Alta,5,Manager,Alta,Single,19717,6,No,14,Alta,Baja,0,36,4,7,7,7,236604,49686.84,0.07180960199983935
40,0,Non-Travel,Research & Development,16,Universitaria,Life Sciences,1340,Alta,Alta,1,Research Scientist,Alta,Divorced,3544,9,No,16,Alta,Media,1,6,0,4,0,0,42528,8378.016,0.09319036878066654
34,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,1344,Muy_Alta,Alta,3,Healthcare Representative,Alta,Divorced,8500,0,No,11,Alta,Muy_Alta,1,10,0,9,1,6,102000,21420.0,0.0990589853363289
40,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,1346,Alta,Alta,2,Research Scientist,Alta,Single,4661,1,No,13,Alta,Alta,0,9,4,9,8,8,55932,11410.127999999999,0.052435320653139834
41,0,Travel_Frequently,Sales,1,Universitaria,Marketing,1349,Alta,Alta,2,Sales Executive,Alta,Divorced,4103,0,No,17,Alta,Muy_Alta,1,10,2,9,1,7,49236,9699.492,0.01683090221159958
35,0,Travel_Frequently,Research & Development,4,Universitaria,Life Sciences,1350,Alta,Alta,2,Research Scientist,Alta,Single,4249,1,Yes,11,Alta,Media,0,9,3,9,1,1,50988,10401.552,0.07242443868608231
51,0,Travel_Rarely,Human Resources,5,Universitaria,Life Sciences,1352,Alta,Alta,4,Manager,Alta,Divorced,14026,1,Yes,11,Alta,Media,1,33,2,33,0,10,168312,35345.52,0.03497161389901696
38,0,Travel_Rarely,Sales,2,Universitaria,Life Sciences,1355,Media,Alta,2,Sales Executive,Alta,Divorced,6893,3,No,15,Alta,Muy_Alta,1,11,3,7,1,7,82716,17370.36,0.05517844935391675
34,0,Travel_Rarely,Sales,15,Universitaria,Medical,1356,Alta,Alta,2,Sales Executive,Alta,Single,6125,1,No,12,Alta,Muy_Alta,0,10,6,10,9,6,73500,14993.999999999998,0.11820113520111834
25,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,1358,Muy_Alta,Alta,1,Laboratory Technician,Alta,Married,3669,3,No,11,Alta,Alta,3,7,6,3,1,2,44028,8673.516,0.07561769958758897
58,1,Travel_Rarely,Research & Development,7,Secundaria,Medical,1360,Alta,Media,3,Manufacturing Director,Media,Married,10008,7,Yes,14,Alta,Muy_Alta,0,31,0,10,5,9,120096,25220.16,0.500353544535671
40,0,Travel_Rarely,Research & Development,1,Universitaria,Life Sciences,1361,Media,Alta,1,Laboratory Technician,Alta,Married,2387,3,No,22,Muy_Alta,Alta,1,7,3,4,0,3,28644,4611.684,0.05175292376570601
36,0,Travel_Frequently,Sales,7,Master,Marketing,1362,Baja,Muy_Alta,2,Sales Executive,Muy_Alta,Married,4639,2,No,16,Alta,Muy_Alta,1,17,2,15,6,13,55668,11356.271999999999,0.055195701184168035
48,0,Travel_Rarely,Research & Development,4,Universitaria,Life Sciences,1363,Muy_Alta,Alta,3,Manufacturing Director,Alta,Single,7898,1,No,11,Alta,Alta,0,11,2,10,0,8,94776,19902.96,0.03573805536594146
27,0,Travel_Rarely,Sales,11,Universitaria,Medical,1364,Alta,Muy_Alta,1,Sales Representative,Muy_Alta,Married,2534,8,No,14,Alta,Media,1,5,4,1,0,0,30408,5990.376,0.20730024059289331
51,0,Travel_Rarely,Research & Development,11,Secundaria,Technical Degree,1367,Muy_Alta,Media,4,Manufacturing Director,Media,Single,13142,3,No,16,Alta,Media,0,29,1,5,0,3,157704,33117.84,0.036403637502133435
18,0,Non-Travel,Research & Development,1,Universitaria,Life Sciences,1368,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,1611,1,No,15,Alta,Alta,0,0,5,0,0,0,19332,3112.452,0.30873054070112893
35,0,Travel_Rarely,Research & Development,1,Secundaria,Medical,1369,Muy_Alta,Media,2,Laboratory Technician,Media,Married,5363,0,No,12,Alta,Media,1,10,0,9,0,0,64356,13128.624,0.1253012902543243
27,0,Travel_Frequently,Sales,2,Primaria,Life Sciences,1371,Muy_Alta,Baja,2,Sales Executive,Baja,Single,5071,3,No,20,Muy_Alta,Media,0,8,3,6,0,0,60852,12413.807999999999,0.13075022551413612
55,1,Travel_Rarely,Sales,13,Master,Marketing,1372,Baja,Muy_Alta,4,Sales Executive,Muy_Alta,Single,13695,6,Yes,17,Alta,Alta,0,24,2,19,3,8,164340,34511.4,0.7353924013547121
56,0,Travel_Rarely,Research & Development,23,Universitaria,Life Sciences,1373,Muy_Alta,Alta,4,Manufacturing Director,Alta,Married,13402,4,Yes,12,Alta,Baja,1,33,0,19,15,9,160824,33773.04,0.17486482448691335
34,0,Non-Travel,Research & Development,26,Secundaria,Technical Degree,1374,Baja,Media,1,Research Scientist,Media,Divorced,2029,1,No,20,Muy_Alta,Alta,3,5,2,5,0,0,24348,3920.0280000000002,0.10517605960824046
40,0,Travel_Rarely,Research & Development,2,Master,Medical,1375,Media,Muy_Alta,2,Healthcare Representative,Muy_Alta,Divorced,6377,5,No,20,Muy_Alta,Media,3,15,0,12,11,8,76524,16070.039999999999,0.05507501392981265
